mode_idx,re_penetration,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,initial_flow_MW,final_flow_MW,max_flow_MW,sim_time,re_west_fraction,re_dispatch_west,re_dispatch_east,load_level_west,load_level_east,gen_dispatch,total_re_mw,west_re_mw,east_re_mw,west_import_demand,east_export_surplus,inertia_proxy,transfer_demand,distribution_mode
31,0.0,bus4_ct10,4.0,0.1,True,True,0.5717786305068613,0.4995123181231264,0.29423805565879846,0.9938518301223939,0.006148169877606118,89.91221726216276,0.5884761113175996,-597.6741691142443,-595.7958674784925,1713.7337553434554,2.177037477493286,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus14_ct10,14.0,0.1,True,True,0.5655994269410555,0.5011302170788053,0.2660231952760519,0.9941140783305592,0.0058859216694408184,90.20343907418497,0.5320463905521011,-597.6741691142443,-595.810044529035,1725.720667662758,2.0867810249328613,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus16_ct10,16.0,0.1,True,True,0.627016148663758,0.5981299128242172,0.31957381803496077,0.9922309509716365,0.007769049028363542,107.6633843083591,0.6391476360699189,-597.6741691142443,-595.5297782682037,1965.2840944743923,1.8698475360870361,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus26_ct10,26.0,0.1,True,True,0.5219272375712555,0.46133234439191473,0.1699972589803025,0.9950470025208898,0.004952997479110196,83.03982199054465,0.33999451796060676,-597.6741691142443,-596.85133971876,1610.6419034224639,2.0584797859191895,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus20_ct15,20.0,0.15,True,True,0.5465807716784052,0.42764458735310734,0.3310339120074062,1.0,-0.12458706279399583,76.97602572355932,0.6620678240148115,-597.6741691142443,-510.3545020703783,1152.625457240242,1.4593961238861084,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus8_ct15,8.0,0.15,True,True,0.6555680943516031,0.5930346826726927,0.4413246108488451,0.9948784012121823,0.005121598787817757,106.74624288108468,0.8826492216976911,-597.6741691142443,-594.714942405069,1853.63430329318,2.608919858932495,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus4_ct25,4.0,0.25,True,False,0.906407614913822,1.0,0.6308403309863451,0.9947901286689433,0.005209871331056687,181.31409268979652,1.2616806619726928,-597.6741691142443,-858.6364826986828,1713.2955073228607,0.5108973979949951,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,bus16_ct25,16.0,0.25,True,False,0.9577649209799022,1.0,0.8310596839196087,1.0,-1.1483210040484779e-15,181.32757436502453,1.6621193678392165,-597.6741691142443,-134.1915591421593,1152.625457240242,0.7862567901611328,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
31,0.0,gen_trip_g4,,,True,True,0.18183431253016866,0.3636686250603373,0.0,0.0,1.0039854140065338,65.46035251086072,0.0,-597.6741691142443,-597.6741691142443,1152.625457240242,1.7514495849609375,0.1268109362248373,0.7480423816080635,0.4697333978938335,1.0151141595464848,0.9233713578723641,1,0.0,0.0,0.0,283.40622382512265,426.60927299610785,16.581643309656364,283.40622382512265,east_concentrated
32,0.0,bus4_ct10,4.0,0.1,True,False,0.6214488982078415,0.5929767841034341,0.3059213132584233,0.9939207113660747,0.006079288633925258,106.73582113861814,0.6118426265168475,-822.9621841385318,-645.0412970031132,1755.639939906677,2.872253894805908,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus14_ct10,14.0,0.1,True,False,0.6144938821184105,0.5924548977405113,0.2789038742916041,0.9941618587010153,0.005838141298984788,106.64188159329204,0.5578077485832056,-822.9621841385318,-645.0378073895697,1764.950533589859,2.6544952392578125,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus16_ct10,16.0,0.1,True,False,0.6740332296178266,0.6841019871191742,0.33562869572470433,0.9923002485082535,0.00769975149174654,123.13835768145137,0.6712573914494069,-822.9621841385318,-644.4980201137555,2005.8996835525154,2.585970163345337,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus26_ct10,26.0,0.1,True,False,0.5690559321806692,0.547374795393234,0.1864297705405491,0.9950443673956596,0.004955632604340374,98.52746317078211,0.3728595410810964,-822.9621841385318,-646.1922806597541,1651.9015957717868,2.3134868144989014,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus20_ct15,20.0,0.15,True,False,0.9346993744976526,1.0,0.7387974979906105,1.0,-0.12692016878697354,180.95640568134448,1.4775949959812218,-822.9621841385318,-993.1654106907796,1460.4402482020182,1.2350046634674072,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus8_ct15,8.0,0.15,True,False,0.7079657167028183,0.6878708688267736,0.46114352422893035,0.9949776049287956,0.005022395071204371,123.81675638881926,0.9222870484578616,-822.9621841385318,-643.3900449683182,1913.2410242710532,2.226567268371582,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus4_ct25,4.0,0.25,True,False,0.9088690921064535,1.0,0.640522321582214,0.9949540468436002,0.005045953156399806,181.81417268148988,1.2810446431644307,-822.9621841385318,-826.4741642739104,1727.016874493575,0.7883498668670654,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,bus16_ct25,16.0,0.25,True,False,0.9510771618423721,1.0,0.8043086473694885,1.0,-5.357575902522004e-12,180.7451111230448,1.6086172947389743,-822.9621841385318,-141.59706313519837,1264.0939138029476,0.47022533416748047,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
32,0.0,gen_trip_g4,,,True,False,0.256198566988425,0.478462758293018,0.047153570361341934,0.02071518100632208,0.9792848189936779,86.12329649274324,0.09430714072268476,-822.9621841385318,-647.0911387483151,1287.873767617181,2.273303747177124,0.3518797892671993,0.7020649589007404,0.44778403425928054,0.8336602488831892,0.8589410259624926,1,0.0,0.0,0.0,-298.6979215827291,597.2852222253578,16.581643309656364,298.6979215827291,balanced
33,0.0,bus4_ct10,4.0,0.1,True,True,0.5521012930209263,0.45934287304254023,0.29595945737436935,0.9937599686242553,0.006240031375744682,82.68171714765724,0.5919189147487414,-522.756588999011,-520.4835898633107,1789.6845335236162,2.140491485595703,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus14_ct10,14.0,0.1,True,True,0.555685603362884,0.46274971653628405,0.3031958214657351,0.9940471589132328,0.0059528410867671746,83.29494897653113,0.606391642931472,-522.756588999011,-520.4830661206186,1809.2342969377812,2.30499267578125,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus16_ct10,16.0,0.1,True,True,0.590039884464747,0.5241631395399634,0.31969797881554385,0.9921352799635174,0.007864720036482673,94.34936511719341,0.6393959576310859,-522.756588999011,-519.7422004774843,2083.0405798495212,2.2759108543395996,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus26_ct10,26.0,0.1,True,True,0.4820025963245347,0.3845033964225525,0.1639833889015172,0.9950202035515165,0.004979796448483505,69.21061135605945,0.32796677780303707,-522.756588999011,-521.656695000254,1647.3094439002105,2.309161901473999,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus20_ct15,20.0,0.15,True,False,0.9649843592776222,1.0,0.8599374371104886,1.0,-0.12147835416640775,184.62771478283395,1.719874874220979,-522.756588999011,-794.002051207584,1453.476411469886,0.6599268913269043,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus8_ct15,8.0,0.15,True,True,0.6254088035964017,0.5398308467261279,0.4271947224143844,0.9947787985189668,0.005221201481033248,97.16955241070303,0.8543894448287714,-522.756588999011,-519.3480419490547,1911.1858885884799,2.0553207397460938,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus4_ct25,4.0,0.25,True,False,0.9092514560231552,1.0,0.6423217875043505,0.99468403658827,0.005315963411730013,180.09092119933769,1.2846435750087037,-522.756588999011,-835.4276923914774,1801.8120754883455,0.3889932632446289,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,bus16_ct25,16.0,0.25,True,False,0.969106676973051,1.0,0.8764267078922039,1.0,-0.05231136820494643,181.24621695367125,1.7528534157844078,-522.756588999011,-98.6326412456707,1202.5036700896128,0.6956894397735596,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
33,0.0,gen_trip_g4,,,True,True,0.14352757134955074,0.2868114725039343,0.0,0.0004873403903343787,0.9995126596096656,51.62606505070817,0.0,-522.756588999011,-522.756588999011,1202.5036700896128,1.6174437999725342,0.8008442021964205,0.7970692553183985,0.5986720936219962,1.1919563908438704,1.0153261839844472,3,0.0,0.0,0.0,985.8561018271357,661.7909386251999,16.581643309656364,985.8561018271357,west_concentrated
34,0.0,bus4_ct10,4.0,0.1,True,True,0.6030128174085222,0.5634299408014806,0.29125058156614614,0.9939408064649815,0.006059193535018487,101.4173893442665,0.5825011631322896,-504.78786926230975,-502.98629666410096,1671.3141246024525,2.109541416168213,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus14_ct10,14.0,0.1,True,True,0.5962904389048675,0.5633271135788422,0.264328142416165,0.9941793860456208,0.005820613954379197,101.3988804441916,0.5286562848323273,-504.78786926230975,-502.9923773809277,1681.4389169457388,1.8044304847717285,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus16_ct10,16.0,0.1,True,True,0.6490314607853274,0.6429527345900726,0.31797568943362364,0.9922446845275407,0.007755315472459309,115.73149222621308,0.63595137886725,-504.78786926230975,-502.85627223289475,1928.1087264188263,2.31974458694458,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus26_ct10,26.0,0.1,True,True,0.5438724516167421,0.505538932336838,0.16936085140427792,0.9950510903890145,0.004948909610985477,90.99700782063084,0.3387217028085576,-504.78786926230975,-504.0467961052788,1572.0108930892238,2.00700306892395,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus20_ct15,20.0,0.15,True,False,0.9359557521118029,1.0,0.7438230084472117,1.0,-0.22673116839420476,183.64485281541758,1.4876460168944217,-504.78786926230975,-536.1487374786925,1114.6127824147286,0.6977822780609131,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus8_ct15,8.0,0.15,True,True,0.6952098591728125,0.6716594430388204,0.4425296388224389,0.9949909117911705,0.005009088208829543,120.89869974698767,0.8850592776448751,-504.78786926230975,-501.8222631303794,1828.67141546477,1.9005675315856934,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus4_ct25,4.0,0.25,True,False,0.9063046027223548,1.0,0.6302569017324764,0.9949615091569428,0.0050384908430571715,181.04969365463833,1.2605138034649555,-504.78786926230975,-715.2598561566473,1620.058238151379,0.6141302585601807,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,bus16_ct25,16.0,0.25,True,False,0.9569256273328275,1.0,0.82770250933131,1.0,-2.3363270137619794e-17,189.8333601041424,1.655405018662619,-504.78786926230975,-136.1433617286866,1098.872833264289,0.39957451820373535,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
34,0.0,gen_trip_g4,,,True,True,0.2025211712055015,0.405042342411003,0.0,0.0,1.0023906311130129,72.90762163398054,0.0,-504.78786926230975,-504.7878692101657,1098.872833264289,1.1868901252746582,0.2972714000808566,0.7579849992395521,0.6885557009543096,0.8076735925803357,1.0546923040940095,1,0.0,0.0,0.0,-382.06311500228367,78.74008645496906,16.581643309656364,382.06311500228367,east_concentrated
35,0.0,bus4_ct10,4.0,0.1,True,True,0.566150748087121,0.48784918916271097,0.29503700423564894,0.9938676097874128,0.006132390212587179,87.81285404928798,0.5900740084712996,-408.0175692062272,-405.94943942682096,1623.3757032101582,2.1006548404693604,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus14_ct10,14.0,0.1,True,True,0.5600972289223869,0.4894651691893393,0.26733723922824737,0.9941213380826218,0.005878661917378141,88.10373045408107,0.5346744784564939,-408.0175692062272,-405.95344460974707,1636.2546194544277,2.375948667526245,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus16_ct10,16.0,0.1,True,True,0.6116908855763693,0.5684679674392052,0.3176558037003545,0.9921718037267122,0.007828196273287796,102.32423413905694,0.6353116074007126,-408.0175692062272,-405.64943732800947,1881.5933664706827,2.1107876300811768,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus26_ct10,26.0,0.1,True,True,0.5081655848411737,0.43420678580275524,0.16921173641423692,0.9950370313449475,0.004962968655052533,78.15722144449595,0.33842347282847296,-408.0175692062272,-407.09807073791114,1523.2948628285674,2.1878063678741455,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus20_ct15,20.0,0.15,True,True,0.6242198668462147,0.5790010713245786,0.33887732473570154,1.0,-0.12323736923658278,104.22019283842414,0.6777546494714048,-408.0175692062272,-406.4275609502483,1852.4337926282594,2.256572723388672,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus8_ct15,8.0,0.15,True,True,0.650261780018808,0.5839009179367824,0.43835262943639464,0.9948926547652724,0.005107345234727588,105.10216522862083,0.8767052588727919,-408.0175692062272,-404.7880479131793,1759.679507448268,2.6216845512390137,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus4_ct25,4.0,0.25,True,False,0.9068047876291134,1.0,0.632420600473214,0.9947985500432398,0.005201449956760239,180.19248045406397,1.2648412009464272,-408.0175692062272,-761.1120741277981,1633.8553579073966,0.40889930725097656,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,bus16_ct25,16.0,0.25,True,True,0.7657443714616239,0.6975035122897811,0.6746871581038185,0.9932833031631152,0.006716696836884791,125.55063221216061,1.3493743162076344,-408.0175692062272,-71.57738875218473,1062.7141396280556,1.7324938774108887,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
35,0.0,gen_trip_g4,,,True,True,0.16961550692893257,0.33923101385786514,0.0,0.0,1.0015506696275174,61.061582494415724,0.0,-408.0175692062272,-408.0175692062272,1062.7141396280556,0.8197228908538818,0.45992232106653186,0.6777799975377106,0.4159517792403743,0.9357411791362649,1.0634806897442002,1,0.0,0.0,0.0,28.777702669137398,55.45965286761384,16.581643309656364,28.777702669137398,balanced
36,0.0,bus4_ct10,4.0,0.1,True,True,0.5016616959199829,0.3554411499033111,0.3020132407084901,0.9937512431648193,0.006248756835180709,63.979406982596004,0.6040264814169793,-281.9462454021568,-279.4647476683075,1553.4535775558193,2.211435079574585,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus14_ct10,14.0,0.1,True,True,0.49701189853728106,0.3590636310486117,0.2758901778604539,0.9940301541914469,0.005969845808553065,64.6314535887501,0.5517803557209078,-281.9462454021568,-279.4645698446517,1570.7493382170235,2.0420289039611816,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus16_ct10,16.0,0.1,True,True,0.5499023177316227,0.4451973813936508,0.31715358916918035,0.9920609189700091,0.00793908102999085,80.13552865085714,0.6343071783383625,-281.9462454021568,-278.63277692313767,1820.8362031179508,2.5269432067871094,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus26_ct10,26.0,0.1,True,True,0.4485589722787789,0.3151349737831041,0.16894134582588904,0.9950245957230183,0.004975404276981781,56.72429528095874,0.33788269165178075,-281.9462454021568,-280.7234445108454,1461.6594124738385,2.0805346965789795,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus20_ct15,20.0,0.15,True,True,0.4736958853858621,0.2818967092691026,0.3309901230052432,1.0,-0.122414888091344,50.74140766843846,0.6619802460104829,-281.9462454021568,-304.8465803961748,1052.8333260824736,0.8404650688171387,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus8_ct15,8.0,0.15,True,True,0.571557351588178,0.4308930438278711,0.4296918821907738,0.9947514365061958,0.0052485634938041715,77.5607478890168,0.859383764381545,-281.9462454021568,-278.2715666926288,1650.7294807572155,1.8456857204437256,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus4_ct25,4.0,0.25,True,False,0.782176280522086,0.7484919907121533,0.6371869757135968,0.9945341649504408,0.005465835049559252,134.7285583281876,1.2743739514271901,-281.9462454021568,-265.13621411492244,2149.945763259536,2.19728422164917,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,bus16_ct25,16.0,0.25,True,True,0.7040767754552392,0.5754394659117303,0.6724344508970965,0.9929937191003994,0.007006280899600632,103.57910386411146,1.344868901794194,-281.9462454021568,-33.98541239774963,1019.2342037697408,1.4265131950378418,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
36,0.0,gen_trip_g4,,,True,True,0.12210208955558767,0.24420417911117534,0.0,0.0,1.0000760348780482,43.95675224001156,0.0,-281.9462454021568,-281.9462454021568,1019.2342037697408,1.8086931705474854,0.8688040109262161,0.9958584086475424,0.5669447500957396,1.1718343123657609,1.0489472192014588,1,0.0,0.0,0.0,786.1644740693605,93.958816335336,16.581643309656364,786.1644740693605,west_concentrated
37,0.0,bus4_ct10,4.0,0.1,True,True,0.6314815510736993,0.6180443294443594,0.2958973065106676,0.9939402388954109,0.006059761104589046,111.24797929998469,0.591794613021337,-598.7016780022043,-597.0270239763977,1801.3269768537123,1.8494701385498047,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus14_ct10,14.0,0.1,True,True,0.6348135940047865,0.6205720989024429,0.3039183191354873,0.9941918590787729,0.005808140921227032,111.70297780243972,0.6078366382709754,-598.7016780022043,-597.0147150501937,1819.587793736152,2.1610054969787598,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus16_ct10,16.0,0.1,True,True,0.6528125347122832,0.6635510722072184,0.291842928566993,0.992305065867703,0.0076949341322971035,119.43919299729932,0.5836858571339887,-598.7016780022043,-596.6520021686158,2105.6533364347733,2.064478874206543,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus26_ct10,26.0,0.1,True,True,0.5416069262978631,0.5153410961547353,0.14070672898676406,0.9950387838952177,0.004961216104782282,92.76139730785236,0.28141345797352724,-598.7016780022043,-597.9786953415631,1616.9150428982489,2.3508713245391846,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus20_ct15,20.0,0.15,True,False,0.9469034474543765,1.0,0.787613789817506,1.0,-0.12284917472680486,180.10232051264512,1.5752275796350101,-598.7016780022043,-736.4829991123282,1317.6316653933377,0.7006819248199463,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus8_ct15,8.0,0.15,True,True,0.7081210622115559,0.72399297576838,0.38952543422975694,0.9949728630797069,0.005027136920293146,130.3187356383084,0.7790508684595121,-598.7016780022043,-595.9431672411611,1939.9612745821148,2.4879815578460693,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus4_ct25,4.0,0.25,True,False,0.9113840529532138,1.0,0.6505359010191043,0.9950003107937511,0.004999689206248988,181.9287934313336,1.301071802038205,-598.7016780022043,-741.9595396422244,1715.0478015037183,0.320512056350708,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,bus16_ct25,16.0,0.25,True,True,0.7660637048288548,0.7215919349355177,0.6273250340264838,0.9937459154179001,0.006254084582099827,129.8865482883932,1.2546500680529693,-598.7016780022043,-43.16015385243216,1198.5714497490317,1.4442217350006104,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
37,0.0,gen_trip_g4,,,True,True,0.2050219315122361,0.4100438630244722,0.0,0.0,1.0010894492352085,73.807895344405,0.0,-598.7016780022043,-598.7016780261405,1198.5714497490317,0.8440182209014893,0.5463456688951825,0.320568376667014,0.8545691432063287,0.8485612806702886,1.0307902952751256,2,0.0,0.0,0.0,289.6645883902852,780.4165078161927,16.581643309656364,289.6645883902852,balanced
